-10.6029071808 -5.2280592918 5.3579530716 -2.6679325104 -0.4449594617 -13.5547208786 -6.0606799126 14.2834062576 8.2633991241 12.6588525772 19.4914779663 16.4484024048 -14.4044418335 -4.4263391495 -0.171646744 3.2242927551 -14.4373102188 7.7650947571 0.1728255749 17.5558223724 -10.4264030457 -0.3510267437 1.8940521479 23.3344192505 3.534226656 -4.7629947662 8.8735179901 17.7195262909 2.2034506798 2.7399053574 -3.5897409916 -0.4250952303 5.7338018417 11.891201973 3.7030208111 -12.5185632706 13.8051099777 -14.3642978668 -11.967543602 -11.1306228638 -1.555619359 -7.7291040421 1.1992957592 -1.0956692696 5.356528759 -2.1074619293 -7.2389812469 4.1439700127 -11.0970201492 -9.089304924 -16.3987178802 7.6051111221 1.5062247515 -12.4613790512 -8.3176860809 2.5883681774 6.7657709122 2.753385067 -3.3660573959 -1.2732578516 -5.1854810715 -7.9983296394 13.6213140488 -6.8790645599 9.4081516266 11.0289697647 0.8936721683 15.2415590286 3.5401103497 0.2032277882 18.4448661804 11.6527385712 1.8821227551 -1.9761323929 9.4934368134 -7.7451810837 -3.2612798214 -11.1971006393 -16.757938385 2.1295466423 0.0177349299 -4.3722271919 -3.8760683537 8.8777999878 -6.8270902634 -29.3038749695 -12.1125907898 2.2129535675 3.6201074123 18.1905326843 -6.6305475235 -13.4347362518 4.4066514969 -19.6594028473 -8.8568792343 -0.4901874661 -1.7287429571 -5.6161975861 -12.061662674 2.4527323246  9655.9351217962 98.264617853 -0.3934561791 
-1.0781993866 -0.8668220043 -7.4129357338 7.86743927 -10.2775554657 2.4814469814 -4.0767788887 24.9007415771 -6.7214951515 4.8223357201 6.0715956688 -1.820104599 -0.1342104673 14.955862999 -8.9427967072 0.7000893354 -15.2806119919 8.5198163986 -8.5662269592 -1.5802403688 -7.0220732689 -3.6354868412 -2.0239493847 9.5580615997 6.3386926651 4.3206949234 1.9379169941 -4.8977742195 -4.5880241394 16.151222229 -11.6230335236 5.5975747108 8.6473770142 2.7837519646 -11.9421663284 -12.2459516525 5.2473421097 7.058218956 7.8813252449 6.1663284302 3.7540113926 -9.3073310852 0.0104260594 1.1119661331 -1.833499074 4.9314312935 -0.8928437233 -15.0135526657 -1.698346138 0.1995600462 -7.3274798393 2.3678274155 -19.6338977814 2.0544059277 2.2771892548 -7.0862674713 5.8369626999 -2.1255197525 -2.9585208893 14.6944637299 -2.4395899773 2.1543059349 -0.918869555 10.410150528 7.7581748962 0.3722783327 -0.5590316057 -5.0255050659 -15.6120443344 5.0844969749 -0.6027609706 -1.1768399477 1.0272425413 5.833137989 -0.372812748 -13.1962871552 8.0945186615 -17.1252727509 -5.0161037445 17.130859375 -0.9428747892 1.496511817 -5.1641721725 4.0077900887 -8.0460128784 -5.8971681595 -10.1807346344 -2.2942872047 5.7447366714 5.908138752 -8.6578264236 0.8681525588 -2.664753437 1.6415942907 -9.0232048035 -1.1538596153 7.1750822067 -4.9358925819 7.3963823318 -20.9369926453  6457.0820559549 80.3559708793 -0.5320696001 
-0.1611144096 0.5973310471 -4.8111066818 -1.2340396643 1.8152052164 15.1509943008 -8.0013895035 6.3107719421 4.6205716133 6.5292129517 -4.677798748 -3.8382027149 -3.132301569 20.9158096313 3.6665687561 -1.773734808 -7.8613996506 6.2771401405 2.5376064777 -15.7038602829 11.8807830811 25.4482707977 0.0331941731 -12.4843835831 8.0963478088 -0.7250625491 31.4100017548 -6.2061758041 -0.7967576385 -1.2146841288 6.6150889397 -10.7610177994 -6.9650321007 -11.0508241653 -15.0767698288 -5.1911568642 9.1811237335 4.6233253479 -3.0163094997 -8.7518072128 6.0197267532 -15.1113576889 -9.3360137939 7.5281114578 -14.020324707 3.4399559498 -2.9675149918 8.6967172623 -19.2090969086 15.4759635925 -2.0172832012 7.280122757 -7.8012509346 7.9180293083 -5.2522997856 4.4442505836 -16.8092765808 0.5682442188 2.7360827923 -1.9208167791 2.5023458004 14.6238498688 1.358150363 2.1958699226 -0.4031176865 16.6453399658 8.1052465439 5.2011065483 -15.9866170883 19.9777565002 -7.7392764091 12.092543602 8.710849762 1.4620393515 -4.4629912376 -10.2611951828 -6.3284358978 -4.4952511787 12.7580718994 1.7550281286 -1.0468521118 2.3326034546 -19.6115398407 -1.082652688 -11.3428153992 -8.1200265884 -7.2008886337 -7.7671694756 -3.9173443317 18.3608016968 6.6019587517 -18.7623252869 -8.3692531586 -23.7132530212 10.4156837463 7.3882875443 19.0038700104 -13.4066085815 16.6029396057 -4.1407294273  10889.1695554936 104.3511837762 0.1187238765 
15.2350473404 10.8181495667 1.103928566 -4.0017619133 -9.6312894821 12.7930765152 0.1774508357 7.457736969 10.5501403809 3.7317528725 5.4460706711 -3.3326222897 23.4808712006 2.0836222172 -5.6866221428 9.4578428268 1.3142626286 7.0656299591 5.3913998604 -11.8937063217 -11.8142642975 -14.9594688416 11.1230897903 6.2697558403 -2.3263380527 -8.9893741608 3.7200489044 2.1145279408 10.376332283 13.9926233292 -1.6978799105 -8.2647972107 -14.1851968765 6.6695609093 0.532135427 -6.0669636726 -7.2738957405 6.2344269753 -0.3424764574 -1.7230606079 2.3789532185 9.8118438721 -0.2733318806 7.5921297073 -2.1634163857 -6.5952305794 5.5505037308 6.3248376846 6.5352869034 5.8434562683 7.2681837082 1.6206532717 6.3239879608 -0.6428480744 -8.8626260757 1.5834057331 21.4820346832 -1.2948769331 4.6299376488 5.4259672165 1.8004140854 7.3216404915 -12.9235038757 -5.283932209 6.6963019371 -13.6475391388 -0.0064372486 10.4700679779 2.3600091934 -12.3963737488 0.7235968709 4.3212199211 -2.2480344772 1.7744867802 7.1993789673 -0.3875358999 6.1308226585 -5.7351460457 -4.8683781624 -7.4141373634 -3.4370415211 5.8294625282 6.3741993904 15.2180223465 -7.7744669914 13.7228193283 -8.4959774017 10.0255508423 3.7226719856 -7.2711844444 -6.3195257187 2.3603744507 0.1167120337 7.9349508286 1.2106750011 3.2056891918 -18.8983860016 -3.3716058731 4.5427970886 -1.4954624176  6471.8579389625 80.4478585107 1.3857581287 
-2.3996622562 -6.335146904 3.0597207546 -0.9743386507 -8.3163824081 1.9828693867 -5.8559947014 11.1423778534 3.3752655983 5.95698452 1.7761911154 6.5479063988 -2.729531765 -3.3451161385 -4.0590510368 0.2995537221 -10.4404191971 -3.3416161537 -6.793009758 4.6853642464 -18.3849887848 -7.1467123032 3.3044822216 -8.1534509659 -4.1050829887 -0.9023686647 4.1060204506 -3.3353512287 10.9844446182 -7.9426498413 7.3534030914 2.978410244 0.9219833612 1.2098864317 -0.4847120345 6.0791130066 -6.1393976212 -2.5598459244 -1.7270778418 -0.1324116588 0.6152270436 -4.665075779 -7.0387639999 -0.0916010365 -12.3757667542 9.0981321335 3.1711935997 -6.6786880493 8.4750699997 -3.0434663296 -7.7722830772 5.3342089653 3.4397902489 3.748893261 -6.8317894936 -3.6634466648 -8.6981487274 -4.2607722282 1.6002758741 -4.4111013412 -0.1355316341 3.8885071278 -3.3181357384 -1.3827781677 -4.6695971489 1.0702376366 4.000105381 -3.2232096195 15.8884735107 11.1977996826 -0.9786753654 12.9731264114 5.2013773918 2.2582392693 16.7365245819 4.3030762672 -14.925447464 -0.5202385187 -5.7874183655 3.4061353207 -5.4552168846 8.8750629425 -2.0037927628 -1.4653980732 -2.8972883224 -3.0058255196 -16.8123893738 2.2130024433 -11.7823286057 0.8546867967 3.5315952301 -7.8649554253 8.86951828 4.2470417023 10.5880508423 -1.367421031 -11.941649437 -10.9267473221 -21.0400981903 -5.5289382935  4986.647689125 70.6161999057 -0.9081897461 
-0.4163289368 -12.3084096909 -3.253947258 -2.3955519199 -9.2213373184 -10.6317415237 -10.2484712601 14.923532486 -4.5625162125 6.7621464729 9.0780534744 2.0182905197 11.1349916458 -4.611679554 -7.2696442604 -1.7095768452 -3.4374241829 -4.4313340187 -11.2561063766 -10.8008108139 -9.4828157425 -1.3816642761 -2.187674284 -5.4042229652 0.4740139842 11.1880102158 0.5874055624 10.2471542358 13.3914928436 -8.8210983276 26.6017379761 0.7201334834 -2.2762460709 7.4532389641 6.0728445053 13.8598365784 10.1182699203 -6.1089305878 1.8326261044 -13.5990247726 -0.4274869263 3.3385703564 0.9026820064 1.2541270256 1.2936986685 9.4083719254 -3.1854054928 7.6574425697 -1.644666791 -1.8751747608 3.2660162449 13.6483612061 1.9262093306 2.2396218777 -9.3368377686 -7.1976957321 3.9397687912 0.1708336771 0.8645054102 1.8229157925 0.6211198568 4.4417185783 -11.713886261 -13.6606645584 -2.4830248356 -3.6790723801 2.142029047 11.4984321594 -7.5450773239 0.5689912438 -6.456114769 -8.0918197632 23.950296402 3.5217213631 14.1180410385 14.5333566666 -14.7798290253 -1.7902232409 1.0288314819 -5.338429451 -11.2628030777 12.7433767319 4.6763772964 12.6652364731 -8.3689785004 -6.5000333786 -12.2791004181 -0.3182054162 -19.467414856 -9.733537674 -5.9962825775 1.671771884 14.1232852936 2.841094017 -10.6555366516 -6.2552862167 -9.4044389725 10.8431015015 -15.9578733444 -7.2777962685  7839.0657071855 88.5384984466 -0.3431356874 
10.1281328201 -13.3317813873 -8.812376976 -11.1813402176 -17.6846981049 -6.995871067 -6.1634860039 11.9878435135 -8.3306484222 6.3939528465 14.8547992706 3.935863018 5.2710199356 -15.2452821732 -14.3178386688 5.8142571449 -7.6513161659 -1.1714984179 -4.6665101051 3.7680785656 1.7043315172 -3.5975854397 -7.9612793922 14.1565217972 -0.774979949 -16.0842018127 2.5054824352 -3.8520829678 4.0870985985 -1.331048131 -14.8195400238 -0.6731939316 9.9827575684 11.8220233917 -1.4728798866 -7.3829078674 7.2796559334 0.8187558055 5.3143153191 -0.2047232538 -2.6871707439 3.4713151455 -10.9394989014 15.5069656372 -1.6094355583 -13.1769742966 -3.2721760273 14.072479248 2.7466104031 -8.2657546997 -2.8971729279 2.6159262657 -9.3100223541 -8.0299692154 -4.3244171143 4.0424776077 10.2584114075 0.8026282191 9.6843776703 3.1430947781 0.61507231 22.5832576752 -9.0727901459 2.8553965092 1.7257779837 -8.4706192017 -16.3191833496 8.2779254913 0.0520759597 -5.832221508 16.898733139 5.5516600609 13.3430328369 -1.6410194635 -10.1717100143 -7.8315267563 -0.4911347628 -9.7578525543 10.0712747574 4.517686367 -5.3138613701 13.053694725 -1.0621191263 6.0558195114 -2.518345356 -0.032344263 -7.6971406937 4.0892953873 -6.4178051949 8.0108680725 -5.638323307 -11.7877855301 4.3102116585 -5.5317807198 -3.5434687138 -4.1969518661 -13.4646997452 0.5756417513 -4.0083451271 -15.4345350266  7429.3571435811 86.1937187014 -0.8569862594 
-1.7490996122 2.5136687756 -4.6311903 0.4021662176 -0.8851499557 14.0029964447 4.0274076462 6.1461939812 13.5441493988 -9.700387001 10.7755432129 3.803224802 -9.3648223877 6.4104619026 -10.6685094833 -5.685649395 -2.9435966015 -3.3857352734 10.1070327759 4.282605648 -7.6908569336 -6.3011322021 -8.0319051743 -20.3643722534 10.4076843262 -7.119822979 8.0076971054 -1.783246994 -12.5354585648 11.2272510529 -4.1281023026 -3.4516046047 14.6419935226 -0.8277865648 -17.1507053375 -4.7375273705 -14.5604124069 -9.5385980606 16.1779651642 -8.811706543 5.216012001 -19.7891025543 6.2955684662 10.7468414307 -3.0470576286 19.7328987122 -6.371096611 1.1624087095 7.2650594711 -8.3990516663 -7.521001339 7.3441772461 -6.1967167854 -6.7264308929 -7.0338582993 -6.390999794 0.9004381895 -8.7881202698 5.7148284912 5.8240637779 -10.6018714905 5.1857209206 11.4984750748 7.5135130882 5.7670764923 3.8185620308 -1.0855153799 1.3177434206 10.7883405685 15.6411600113 13.0358839035 3.5571758747 2.0074768066 -13.0646018982 -2.7308647633 -16.2094020844 -5.1462874413 -6.9374203682 -4.4873166084 -8.0924634933 5.5650115013 8.473285675 -18.8085212708 -3.8428199291 -11.2370595932 -10.4492845535 -13.0498580933 19.9578075409 28.6048431396 8.2468595505 6.8863749504 7.3968205452 -11.7328920364 -0.7278027534 18.8175563812 -7.0632352829 15.7210617065 5.8422765732 0.9525181055 -3.2058255672  9588.942577571 97.923146281 0.0849202558 
8.2266073227 2.7708897591 -7.6513972282 -7.2589693069 1.797211647 4.6023869514 -7.5611977577 -2.9843072891 2.1625335217 11.3451032639 3.8747675419 -1.3884071112 -11.1365699768 -0.215504542 -3.7403979301 10.4199199677 -2.502035141 -9.019657135 4.6563949585 -7.1304655075 -4.6402215958 -1.0136510134 2.9999828339 12.3536815643 -4.0239367485 9.5432729721 -5.6988453865 -1.5545326471 0.2207513452 -9.0815925598 2.2084407806 0.1570408195 -1.3866331577 2.3430118561 9.4700908661 -1.0440239906 2.7956635952 10.5849695206 -11.8880777359 -9.4481925964 1.9884184599 6.7200961113 -6.8643279076 5.8523836136 -1.6761679649 -7.1097745895 -4.647480011 -1.828214407 -2.952154398 -4.5320491791 -2.5724768639 1.6188018322 -3.9260761738 11.5092821121 0.0981118754 -6.0487408638 -1.0031524897 0.5413364768 0.3322796822 1.3952504396 -1.7192480564 0.997333467 -2.3167357445 -9.137799263 -2.2553868294 8.0229701996 4.9462833405 -1.0094438791 -2.2045073509 -6.6330337524 5.182434082 2.9192066193 3.026509285 -5.18359375 12.6342477798 3.9399642944 17.9265327454 -12.4095306396 -9.2883090973 2.1820888519 4.274825573 -0.2689600885 1.1937327385 4.038277626 -4.3936944008 -0.0825912878 -1.0863242149 -4.2442831993 -4.800424099 -1.5243984461 -9.575255394 -6.9315237999 1.2052749395 -1.9248270988 1.2479372025 -3.3218336105 -8.3719329834 5.6153345108 -9.2722148895 -3.9474284649  3641.8592958771 60.3478193134 -0.534908766 
17.9520015717 -17.9752960205 -6.3882961273 -0.381455034 -15.5976896286 -14.1259965897 -10.6253519058 -3.321066618 15.6647968292 0.253839761 9.2378959656 -5.7077069283 13.3759365082 -5.1920390129 -10.1010217667 8.4204292297 -5.800766468 5.592810154 -23.988079071 -17.005563736 -4.4596838951 2.6700770855 -4.0733752251 -20.0898036957 4.8959498405 8.6176509857 2.0898199081 11.595158577 3.1789019108 -15.4775915146 5.0396237373 8.6846351624 -0.5251606107 -17.2100124359 -7.4243812561 8.4771699905 18.824180603 0.8682615161 0.1839687526 -3.5574438572 7.0097594261 -0.1507546604 1.2087817192 3.2801246643 -5.7079043388 -2.2606699467 -0.6809506416 21.2096385956 -10.4688882828 -14.5599660873 -1.4455062151 13.9998283386 -16.3569850922 6.1261663437 1.788521409 -9.6960029602 11.9096698761 -10.419465065 3.2404174805 -3.723949194 -0.6821432114 2.554058075 3.544936657 -12.9467258453 -6.5535459518 11.7466058731 3.533614397 -4.4509572983 -5.7373628616 -8.3432559967 12.5203790665 2.1598865986 2.997743845 -13.7306146622 -8.2207717896 2.4127364159 2.0606515408 -2.4676420689 17.2887134552 1.1974351406 2.3829133511 13.18359375 -6.3621621132 -0.7025180459 4.5312156677 -3.0980396271 -12.7282361984 -6.0826582909 5.116294384 -8.4519071579 0.1657163352 -3.9210429192 -4.802880764 -0.409923315 -15.7982006073 -2.4385893345 -5.1860132217 17.9709339142 0.5044621229 -18.1350803375  9263.2212610842 96.2456298285 -1.1448118897 
15.0136480331 9.1726589203 -9.6150903702 -1.7937341928 -3.2709422112 -8.6963634491 5.614074707 7.1109051704 2.2013235092 3.7412006855 -8.4162378311 7.8854598999 6.944319725 7.7108945847 4.2160620689 12.2361946106 9.1058073044 9.958820343 11.4021501541 3.9968614578 -4.5550994873 -0.3102161586 2.7446269989 1.0105054379 8.0801954269 20.7305717468 9.9561576843 20.3306446075 -14.3207607269 -4.3007307053 -12.9098291397 20.6646099091 0.1962185949 0.4079347551 0.6276552081 -2.0734853745 -9.5911989212 -2.0527350903 -1.8160710335 -7.4056663513 -5.8118739128 6.9501371384 -23.1564178467 -18.9009723663 2.4867072105 -10.3416604996 -0.2826587558 10.4230585098 -19.6977939606 -6.8335084915 -14.3471755981 9.0013999939 -19.0174217224 2.940677166 8.1253328323 2.9657893181 -19.6437892914 13.7013273239 5.1836433411 -0.711794734 1.5380761623 -0.4571086764 -9.4767942429 1.2707856894 -4.6513285637 19.0341110229 -0.0404205918 -13.4770011902 0.6255564094 11.0100069046 3.7393233776 3.7904136181 4.6785516739 -7.9410510063 -4.5342135429 -12.9103908539 12.0950670242 -7.7330460548 -6.1324996948 13.0865764618 0.2057981789 -1.7401531935 -12.6291913986 6.269739151 -14.1477622986 -16.6097106934 -1.3840278387 11.5920152664 -9.3917503357 3.37403965 0.4748144746 -1.2687916756 4.7881803513 -8.2299413681 6.3254084587 2.4393560886 13.8210315704 -3.0166659355 -3.8531348705 -7.1332006454  9122.0068548192 95.5091977498 0.0636501302 
4.6298213005 3.1984686852 0.2683414519 3.8581221104 0.9500849247 1.9835066795 -10.4214277267 -0.7025288343 11.406665802 3.8168313503 1.7534111738 -0.3509696126 9.4186792374 0.5168170333 -9.2501239777 -8.5005979538 -8.5460977554 -3.3230497837 -7.0213928223 -7.4804840088 10.649348259 -0.6489379406 -14.0988731384 -4.4594869614 2.3389439583 1.6698248386 -7.3525333405 12.068315506 5.7439341545 6.3894753456 -7.1037268639 -1.8913060427 2.566773653 6.4402298927 -9.7918262482 4.0653538704 19.0317382813 -15.4474773407 -6.454916954 -7.1172571182 0.4778594673 11.6032352448 -0.678070128 5.6674728394 4.2768287659 -7.6104521751 12.4914121628 4.5894875526 10.8546762466 2.5541360378 9.9955444336 6.8693938255 -3.5993847847 6.2318634987 -15.0923748016 -1.4320409298 -2.2251479626 -9.1382780075 2.5840656757 11.227514267 -14.1254968643 11.4474716187 9.5436325073 -1.1414920092 10.5973005295 -11.2557058334 0.8387773633 -0.54957968 -1.5860558748 2.5707485676 11.5658607483 -5.3053388596 7.4576525688 -4.3737082481 0.5802685022 -14.2446222305 -2.5095827579 -8.8162918091 13.5971126556 -3.6073796749 15.8780975342 -2.874191761 -16.4450702667 -0.1502720565 -5.5832662582 13.1169290543 8.6950721741 0.5318341255 8.8000917435 -11.1677837372 -6.7554030418 -1.993011117 4.0297384262 -0.5478489399 -6.1767854691 -6.2642259598 -1.932696104 6.9460463524 -0.7410266995 -1.8168612719  6066.9276913437 77.8904852427 0.2868235226 
-4.0634946823 21.3518028259 8.348897934 -14.6507730484 -3.5295078754 -2.7231895924 13.0255823135 -8.4668960571 2.0918841362 3.1661608219 8.2521514893 6.2003865242 7.8090691566 4.1291599274 -7.1031012535 9.7587509155 12.9652557373 -12.966963768 -7.4256005287 7.4833827019 -20.2376842499 -5.8764925003 -1.5026772022 -4.4059243202 1.8384987116 -24.5189571381 9.4584903717 14.6802568436 8.5526895523 5.8515625 14.5198383331 2.6863458157 -21.2486839294 17.7970256805 -3.599001646 1.7916105986 -6.5797128677 -11.4113988876 -15.4659423828 11.0987882614 -18.7491512299 11.3233776093 -10.1599473953 11.6861534119 -2.926122427 -2.2714366913 -2.6337409019 -2.2755529881 -5.8596363068 3.136629343 -23.5481758118 3.6664097309 -9.1463623047 10.173491478 -13.6738710403 -17.9106616974 9.2130279541 -20.3473567963 -3.1400609016 -6.7824139595 -18.5589542389 -8.5390377045 12.4795722961 12.4845085144 -4.9587831497 2.479465723 -0.2611251175 19.3377189636 8.5158309937 28.726940155 3.0374062061 -14.1952695847 10.7653274536 9.3481273651 -12.8595933914 -9.5529317856 15.286819458 1.102391243 -18.4746208191 13.5743646622 -0.9538778067 -0.8950019479 -20.6694583893 -17.2610969543 -5.7332630157 -3.5292096138 -3.4056146145 0.4236045778 18.5625247955 27.7464809418 5.010368824 8.3665456772 -7.9340186119 18.3020839691 11.4742774963 6.0707230568 4.3328361511 -20.9090557098 -9.6835756302 -30.0497398376  14913.4939015869 122.1208168233 -0.441401211 
6.19024086 4.4679613113 8.3339176178 -2.3354582787 -5.9574093819 18.5809459686 -8.4146089554 -3.4096915722 -2.3022489548 3.5215644836 -1.8202186823 7.6700186729 2.2863609791 3.1649029255 -14.045085907 12.0329627991 11.239783287 -0.6870869994 3.5790994167 2.8133609295 -10.0602369308 4.5829362869 4.9877920151 -13.3139753342 2.2215354443 -10.7658176422 -2.8578686714 10.0337762833 0.4996284544 14.2751207352 11.9394283295 -0.5226435065 -7.0401597023 -3.3144321442 5.0358057022 9.2959394455 -9.1413516998 -7.4507603645 -8.3407411575 -10.4702510834 5.0726890564 -3.8183739185 -0.9942215085 -7.4627490044 -6.4972662926 -1.2734413147 13.2939977646 2.81203866 7.6801600456 10.5197582245 11.399933815 4.270336628 1.6483691931 11.4203233719 -18.187669754 5.6330795288 9.2960557938 8.6680440903 2.2569372654 8.360534668 7.6163883209 -4.528069973 -3.4679253101 12.5785903931 -5.289853096 -13.5246162415 8.2790927887 -9.165104866 5.9155707359 -4.7475185394 8.6149873734 9.1146326065 0.0600022227 -4.5881485939 -1.6529781818 -4.1399917603 -9.8015842438 0.7564105988 0.0549960099 2.5226523876 3.1494519711 -3.5820190907 0.6210359931 -4.5403294563 -10.2903375626 0.1676665545 3.4228024483 1.491622448 10.010515213 -1.6129897833 11.2281398773 -16.0845031738 12.4427947998 7.8312315941 9.3551492691 1.913254261 -4.1309452057 -13.2448329926 31.2595329285 5.5283546448  7077.7504297837 84.1293672256 1.2814469866 
14.6005315781 5.1290826797 -8.903963089 -0.7532861233 4.4998207092 -5.3689742088 -23.1944980621 1.8410331011 -8.3669633865 3.5660977364 12.0206813812 4.1040062904 7.296628952 0.9394344687 -1.7768696547 1.0094236135 0.2400245368 16.5338592529 15.7563447952 -0.0799450129 1.5656785965 -0.4534013569 18.4247341156 12.2387228012 -8.8514614105 0.9177973866 5.6063046455 7.3612689972 13.8831577301 1.1120035648 -19.7311191559 -3.9812223911 -2.0411286354 2.7731864452 11.4954805374 2.4412138462 -4.5290298462 -2.0638775826 -6.287238121 -9.3262243271 -0.6694942713 5.2780284882 -10.2578125 5.3553094864 -0.3020681739 -18.0886325836 2.8503875732 2.8595538139 7.8646025658 2.5758743286 7.9909362793 3.5484240055 -1.8794509172 -3.0266244411 4.1062998772 6.3848466873 -12.9305009842 0.8228594661 11.1168165207 16.6358261108 -2.0213360786 -16.3248081207 -18.4913520813 -7.2576022148 5.5221533775 0.6332781911 0.5692857504 1.6664069891 10.8051156998 -5.7031531334 0.3321205974 14.2146425247 1.9146506786 -28.7241535187 6.1426405907 -4.8533992767 13.4912433624 -0.4762796164 1.8690906763 8.3713092804 10.9905672073 7.5164003372 3.725486517 5.1366319656 -7.8540687561 1.3157578707 -2.0753326416 6.3987045288 13.0061798096 -4.8643264771 -4.1326656342 -8.6996593475 -18.2033634186 -3.9503149986 2.4441859722 7.6756353378 -13.0907697678 13.286110878 -13.1401882172 0.8100709915  8321.5545279752 91.2225549301 0.6785739256 
0.6215755939 1.1301651001 8.5856609344 -15.1530675888 1.6922366619 18.2771701813 -4.4756426811 -5.996691227 2.616751194 2.299795866 16.9218978882 6.2177934647 8.5137472153 15.6354370117 -2.6027183533 3.2423684597 -2.4422705173 -5.2025775909 0.5168189406 -8.9157524109 -10.3784341812 -10.0025281906 13.7557268143 10.3576669693 -7.3677983284 -7.172806263 -1.928288579 10.0968456268 16.3915405273 -3.6585297585 1.3365571499 -2.2678153515 -0.4787318408 0.0701185837 5.7415595055 1.1775749922 -4.3476171494 -3.6823379993 -11.3571300507 -11.3725366592 0.1892027855 -3.4310269356 -6.3384952545 -3.5356266499 4.2329173088 -4.3096518517 -2.1491954327 2.4519898891 5.450363636 7.1570105553 13.4380207062 2.6707162857 14.2636365891 1.9074047804 -19.9707794189 14.7309999466 17.3503360748 -3.6704344749 3.4931821823 5.8230857849 8.4985561371 2.3249161243 -8.8373556137 4.4236779213 -2.0800051689 -2.1352357864 4.9068922997 -1.2839312553 12.4855365753 -1.7371311188 -0.2719559073 4.6914801598 0.8890762329 -2.0008223057 8.6452026367 14.2690448761 -0.7370596528 -14.9261007309 9.7441396713 -1.4549605846 -4.0332407951 7.5436477661 11.0395326614 10.1938562393 -3.4836828709 4.9325790405 -1.6173337698 9.0685567856 3.6669435501 -20.759185791 -12.936630249 -2.0976960659 4.0691719055 4.7561855316 13.3042869568 2.203145504 -11.1009569168 8.9316940308 10.3404531479 5.8114819527  6971.499429621 83.4955054456 1.5139616359 
2.2437653542 -6.7924432755 6.0137195587 4.5194783211 -5.4983778 -0.4690808952 -8.3684148788 10.5433807373 -6.7561950684 5.7928552628 3.4198346138 -0.3859776855 2.9078447819 -1.2811274529 -17.8714599609 -1.986410141 5.4730548859 -7.1489839554 4.7162284851 4.3671741486 -2.2411644459 -19.4580688477 0.3391906023 9.134475708 0.3398580551 -13.899061203 -1.1304321289 -6.2943015099 0.9427861571 3.0265202522 5.0318789482 -5.3841819763 5.8591094017 -8.4429254532 -10.1199359894 3.7359108925 -5.8736181259 -0.6629075408 5.6564998627 4.430867672 -10.4363632202 -2.3901193142 -4.5921726227 15.4350204468 -2.6633417606 -3.7161314487 0.1638345569 1.1328823566 -6.7019333839 -4.3865637779 -9.0406494141 9.4741573334 -1.404665947 -13.8212118149 -12.603430748 3.979575634 9.2945642471 1.2925914526 1.4594265223 1.746360898 -3.843193531 -0.3363302052 -4.4026675224 7.4365167618 13.6118535995 -3.9162800312 7.1301665306 0.2629434466 14.9565820694 -4.9515376091 15.1554613113 -0.6872666478 -0.786652267 -10.6957845688 -9.8341646194 -9.0439176559 -4.8920145035 -5.0450334549 0.3866032362 6.6695189476 -8.7334117889 -7.1924872398 -4.7791771889 2.449713707 -7.8410887718 -14.6131696701 -0.3422759473 6.1732091904 34.2024612427 -1.3514347076 -2.1165940762 -5.5871191025 5.1745796204 14.5492258072 -4.0857663155 3.2826280594 -7.0602111816 -15.3749494553 -3.9506714344 -0.0820480585  6485.5220931079 80.5327392624 -0.7945258866 
4.565987587 -1.4878029823 15.6757650375 9.1276340485 19.5183696747 -2.996871233 -7.3439369202 37.5607032776 18.3974647522 1.8752868176 18.6186180115 0.9570114017 -13.2544803619 13.3137168884 14.9259786606 1.535717845 4.6040673256 -19.989900589 13.143538475 38.6640167236 -5.8857049942 -21.3833122253 6.8206324577 5.5757932663 16.2377204895 3.6121256351 1.6304340363 5.9241042137 3.7111170292 1.5402406454 -1.0086109638 0.7229089737 -10.5620145798 0.1434295774 16.5188846588 -1.5769451857 -7.7323441505 1.0619318485 -9.7299385071 -14.5857429504 4.5628004074 -12.4995641708 9.9841547012 11.9398965836 -11.6382236481 -9.4679079056 -20.6970043182 -5.0469779968 -14.064581871 1.7215416431 -0.9561721087 1.5636191368 -2.6003935337 11.3651952744 3.0214662552 3.9592227936 -3.2989399433 5.8634271622 1.7953743935 -15.3097248077 -3.3210093975 -3.6195964813 9.9071397781 0.3711460531 -10.1721487045 15.6683330536 -9.9671802521 -6.86369133 16.1481742859 23.1537265778 -3.0690352917 12.2382230759 0.2559524477 9.1737422943 0.7120331526 -10.235657692 -6.4517154694 5.0257811546 -11.68242836 -0.228105247 -10.7521886826 3.7106206417 -3.76121068 -0.2492613047 5.3920965195 -2.5481808186 -5.6072635651 25.7111434937 16.4852275848 -1.3816212416 22.270111084 -1.8660236597 7.2825484276 1.8223382235 0.9213188887 14.2362346649 -23.0176143646 -0.668856442 -11.6473455429 -10.4907674789  13613.1973232417 116.6756072332 1.7152779116 
