-9.788447618484497070e-02 4.255171492695808411e-02 3.627641201019287109e-01 -8.898001313209533691e-01 -5.603905394673347473e-02 2.491931468248367310e-01
-1.913455724716186523e-01 1.727200746536254883e-01 2.144272774457931519e-01 -9.278950095176696777e-01 6.216722726821899414e-02 1.506398618221282959e-01
-3.803211450576782227e-02 -1.347993314266204834e-01 1.766982972621917725e-01 -8.807994723320007324e-01 -3.433263599872589111e-01 2.354830205440521240e-01
-2.989637851715087891e-01 -2.431639656424522400e-02 2.204478234052658081e-01 -8.746002316474914551e-01 2.152796387672424316e-01 2.239002138376235962e-01
1.539289951324462891e-02 1.037971675395965576e-02 4.434606730937957764e-01 -7.257718443870544434e-01 6.614174693822860718e-02 5.213914513587951660e-01
6.719360351562500000e-01 4.652633666992187500e-01 2.335602641105651855e-01 -2.996656298637390137e-01 -4.328159987926483154e-01 -1.834514364600181580e-02
4.565251469612121582e-01 3.135755062103271484e-01 4.790667295455932617e-01 -5.749333500862121582e-01 8.339029736816883087e-03 3.648445010185241699e-01
4.728308320045471191e-01 8.005483448505401611e-02 5.568477511405944824e-01 -6.044584512710571289e-01 2.020224928855895996e-01 2.318198978900909424e-01
-1.296212673187255859e-01 -3.669033050537109375e-01 1.771597266197204590e-01 -8.900244235992431641e-01 -1.387564390897750854e-01 7.593768835067749023e-02
-2.882097363471984863e-01 -2.897947430610656738e-01 3.220000267028808594e-01 -8.361462950706481934e-01 -1.733298599720001221e-01 -7.229244336485862732e-03
1.821494698524475098e-01 2.452219575643539429e-01 4.096164703369140625e-01 -3.159673810005187988e-01 -5.778252482414245605e-01 5.524091124534606934e-01
1.672555804252624512e-01 2.820673882961273193e-01 5.314468145370483398e-01 -4.918552041053771973e-01 5.064016208052635193e-02 6.045809388160705566e-01
-1.056012511253356934e-01 3.830107152462005615e-01 6.089041382074356079e-02 -7.442414164543151855e-01 -5.027160048484802246e-02 5.310297012329101562e-01
1.224815249443054199e-01 3.779434263706207275e-01 2.504489123821258545e-01 -6.839798688888549805e-01 3.324849605560302734e-01 4.483676552772521973e-01
-8.908283710479736328e-02 2.636236846446990967e-01 3.055137693881988525e-01 -5.684517621994018555e-01 2.930714786052703857e-01 6.482036113739013672e-01
-3.569029569625854492e-01 2.965398132801055908e-03 -5.786307156085968018e-02 -6.102991104125976562e-01 -6.190384626388549805e-01 3.369766473770141602e-01
-6.295746564865112305e-02 -5.474393069744110107e-02 1.745814234018325806e-01 -9.404492378234863281e-01 6.729440391063690186e-02 2.712209820747375488e-01
1.866881847381591797e-01 5.451061576604843140e-02 4.332907497882843018e-01 -7.556062340736389160e-01 -4.183664172887802124e-02 4.491267800331115723e-01
-5.441900491714477539e-01 -1.731492131948471069e-01 -1.310120709240436554e-02 -7.834161520004272461e-01 -2.057869732379913330e-01 -1.325933188199996948e-01
4.564383029937744141e-01 2.458382844924926758e-01 6.373702883720397949e-01 -3.785440027713775635e-01 2.859595790505409241e-02 4.252665936946868896e-01
-2.163583040237426758e-02 -2.258523404598236084e-01 4.646758735179901123e-01 -7.260185480117797852e-01 -4.528847336769104004e-02 4.510157108306884766e-01
4.482153654098510742e-01 5.428193807601928711e-01 6.677148938179016113e-01 -6.397053599357604980e-02 -5.460329353809356689e-03 2.333705127239227295e-01
4.221298098564147949e-01 8.871291577816009521e-02 5.821267366409301758e-01 -3.991162180900573730e-01 -7.293257117271423340e-02 5.571608543395996094e-01
-5.568852424621582031e-01 3.185218572616577148e-02 1.103332936763763428e-01 -8.224251270294189453e-01 6.810612976551055908e-03 1.503421366214752197e-02
-1.082081198692321777e-01 2.706699073314666748e-01 2.877014875411987305e-01 -6.790751218795776367e-01 -5.061809420585632324e-01 3.389134109020233154e-01
4.099710583686828613e-01 5.551649257540702820e-02 6.226766109466552734e-01 -5.314889550209045410e-01 -8.240435272455215454e-03 3.981778621673583984e-01
-4.749602079391479492e-02 3.333301842212677002e-01 2.695854008197784424e-01 -8.347704410552978516e-01 4.890758916735649109e-02 3.386699259281158447e-01
3.810694217681884766e-01 1.796645820140838623e-01 5.093981623649597168e-01 -4.467594921588897705e-01 -5.418187379837036133e-01 2.642741203308105469e-01
-4.043766260147094727e-01 1.114022582769393921e-01 2.917016297578811646e-02 -8.662542700767517090e-01 -2.317822277545928955e-01 1.380869597196578979e-01
-4.812759757041931152e-01 -3.654103577136993408e-01 -4.560618475079536438e-02 -7.551602721214294434e-01 -1.337125301361083984e-01 2.111608088016510010e-01
1.918467879295349121e-01 -2.066221274435520172e-02 3.272725343704223633e-01 -6.253291368484497070e-01 2.752462029457092285e-01 6.235692501068115234e-01
5.242843031883239746e-01 9.626775234937667847e-02 4.733196198940277100e-01 -5.910015106201171875e-01 2.069801464676856995e-02 3.769596517086029053e-01
-4.691918492317199707e-01 2.574989199638366699e-02 9.797982871532440186e-03 -8.746376633644104004e-01 7.368730753660202026e-02 9.297294914722442627e-02
-7.203081250190734863e-01 -2.379142940044403076e-01 -9.681166708469390869e-02 -5.588864684104919434e-01 -1.445192694664001465e-01 -2.861864566802978516e-01
1.727033853530883789e-01 3.062782585620880127e-01 2.111595720052719116e-01 -4.613945186138153076e-01 -5.419389009475708008e-01 5.702393651008605957e-01
-7.139908671379089355e-01 -4.094418287277221680e-01 2.521141767501831055e-01 -4.584170579910278320e-01 -1.852408498525619507e-01 1.204813718795776367e-01
3.916795253753662109e-01 4.942136406898498535e-01 4.716726541519165039e-01 -2.098773866891860962e-01 3.638525605201721191e-01 4.510083794593811035e-01
3.692786693572998047e-01 7.025578618049621582e-02 5.367245078086853027e-01 -6.664967536926269531e-01 -1.149531155824661255e-01 3.364031612873077393e-01
2.663692831993103027e-01 4.653992652893066406e-01 2.982358634471893311e-02 -5.350649952888488770e-01 -1.489966213703155518e-01 6.348562836647033691e-01
2.995715141296386719e-01 -4.811062291264533997e-02 3.632192313671112061e-01 -7.835954427719116211e-01 2.560607157647609711e-02 4.016394615173339844e-01
-5.896603465080261230e-01 -1.379562020301818848e-01 3.441815823316574097e-02 -6.575262546539306641e-01 -1.652287840843200684e-01 4.152148365974426270e-01
-1.687443256378173828e-01 -1.332484781742095947e-01 8.353566750884056091e-03 -8.489273786544799805e-01 -3.487113416194915771e-01 3.337577581405639648e-01
2.856725454330444336e-02 -1.760130673646926880e-01 2.061236649751663208e-01 -8.349149823188781738e-01 -2.164321243762969971e-01 4.263389408588409424e-01
-5.133759975433349609e-02 6.822976469993591309e-02 3.804354965686798096e-01 -4.423113465309143066e-01 -3.961224555969238281e-01 7.038428783416748047e-01
5.066593885421752930e-01 4.854836761951446533e-01 4.424600303173065186e-01 -3.409511446952819824e-01 6.026296317577362061e-02 4.381009340286254883e-01
4.727746248245239258e-01 9.807624667882919312e-02 5.739831328392028809e-01 -5.551118254661560059e-01 -1.339544802904129028e-01 3.336149156093597412e-01
2.451478838920593262e-01 2.205774784088134766e-01 3.989976346492767334e-01 -6.036459803581237793e-01 -5.461287498474121094e-01 2.634016275405883789e-01
2.312493324279785156e-02 3.817441165447235107e-01 3.099899590015411377e-01 -5.768122673034667969e-01 -2.976709008216857910e-01 5.799098014831542969e-01
-5.362908244132995605e-01 -9.241247922182083130e-02 4.810222238302230835e-02 -8.218017816543579102e-01 -1.590044796466827393e-01 2.938889712095260620e-02
-5.654203295707702637e-01 -5.091211199760437012e-02 2.355359345674514771e-01 -7.869205474853515625e-01 -4.491785541176795959e-02 3.055179491639137268e-02
1.532215476036071777e-01 3.549514412879943848e-01 1.605628132820129395e-01 -6.148415207862854004e-01 -3.637383580207824707e-01 5.607045292854309082e-01
3.530965447425842285e-01 -1.273933649063110352e-01 2.986729741096496582e-01 -7.609154582023620605e-01 -9.838289767503738403e-02 4.256706237792968750e-01
-3.981053233146667480e-01 -9.046667069196701050e-02 6.570970267057418823e-02 -8.535345196723937988e-01 -1.250347495079040527e-02 3.167005479335784912e-01
4.191986322402954102e-01 2.540036737918853760e-01 6.626377701759338379e-01 -4.855891168117523193e-01 -2.467288076877593994e-01 1.548333466053009033e-01
-6.670985817909240723e-01 -1.573794484138488770e-01 -2.285817712545394897e-01 -6.652044057846069336e-01 -4.310831055045127869e-02 -1.832198351621627808e-01
1.102257966995239258e-01 2.616169154644012451e-01 5.783644318580627441e-01 -4.889568984508514404e-01 -2.784230560064315796e-02 5.873863697052001953e-01
-8.063024282455444336e-02 -6.341860443353652954e-02 3.082118742167949677e-02 -9.770834445953369141e-01 8.868332207202911377e-02 1.610631495714187622e-01
