data1   data2		data3   	data4		data5   	data6		data7	
80	0.0002339338	0.0001649432	0.0001345481	0.0030221099	0.0021994051	0.0019492436
81	0.0002211212	0.0001559117	0.0001271816	0.0044912594	0.0036951898	0.0034377847
82	0.0002090869	0.0001474286	0.0001202624	0.0057530172	0.0049606103	0.0046764534
83	0.0001977786	0.0001394572	0.0001137605	0.0066388424	0.0058333681	0.0055096072
84	0.0001871478	0.0001319633	0.0001076479	0.0070362936	0.0062086578	0.0058401467
85	0.0001771498	0.0001249153	0.0001018991	0.0068993359	0.0060484601	0.0056378058
86	0.0001677428	0.0001182838	9.64899E-05	0.0062498517	0.0053820767	0.0049387603
87	0.0001588884	0.0001120417	9.13984E-05	0.0051708983	0.0042985607	0.003837311
88	0.0001505506	0.0001061637	8.66038E-05	0.0037931807	0.0029325964	0.0024712656
89	0.0001426963	0.0001006265	8.20871E-05	0.0022768754	0.0014460102	0.001003238
90	0.0001352945	9.54082E-05	7.78306E-05	0.0007912829	7.4033E-06	0.0003996465
91	0.0001283166	9.04886E-05	7.38177E-05	0.0005051794	0.0012276073	0.0015851865
92	0.0001217357	8.58489E-05	7.00331E-05	0.0014823989	0.0021333443	0.0024325432
93	0.000115527	8.14715E-05	6.64625E-05	0.00205164	0.0026265313	0.0028640663
94	0.0001096674	7.73402E-05	6.30925E-05	0.0021731456	0.0026732153	0.0028515425
95	0.0001041353	7.34397E-05	5.99108E-05	0.0018578422	0.0022898079	0.0024166003
96	9.89104E-05	6.97559E-05	5.69058E-05	0.0011634031	0.0015385682	0.0016256605
97	9.39742E-05	6.62754E-05	5.40667E-05	0.0001855142	0.0005184272	0.0005803797
98	0.000089309	6.29861E-05	5.13835E-05	0.0009543736	0.000647525	0.0005950636
99	8.48985E-05	5.98763E-05	4.88468E-05	0.0021232514	0.001826325	0.0017682696
100	8.07275E-05	5.69353E-05	4.64477E-05	0.0031910892	0.0028895686	0.0028128925
101	7.67817E-05	0.000054153	4.41781E-05	0.0040441682	0.0037264844	0.0036214134
102	7.30477E-05	5.15201E-05	4.20303E-05	0.0045959221	0.0042543986	0.0041152044
103	6.95131E-05	4.90277E-05	3.99972E-05	0.0047943571	0.0044257085	0.0042510485
104	6.61662E-05	4.66676E-05	0.000038072	0.0046255374	0.0042309029	0.0040237029
105	6.29961E-05	4.44322E-05	3.62484E-05	0.0041130585	0.0036975973	0.0034645208
106	5.99926E-05	4.23142E-05	3.45207E-05	0.003313832	0.002885951	0.0026365336
107	0.000057146	4.03069E-05	3.28832E-05	0.0023108465	0.0018811586	0.0016267148
108	5.44474E-05	0.000038404	3.13308E-05	0.0012038084	0.0007839412	0.000536363
109	5.18885E-05	3.65994E-05	2.98587E-05	9.87075E-05	0.0002999147	0.0005293446
110	4.94612E-05	3.48877E-05	2.84623E-05	0.0009026245	0.0012699084	0.0014715783
111	4.71582E-05	3.32636E-05	2.71375E-05	0.0017119742	0.0020400935	0.0022069076
112	4.49725E-05	3.17222E-05	2.58801E-05	0.0022623982	0.0025464645	0.0026744056
113	4.28976E-05	0.000030259	2.46864E-05	0.0025134703	0.0027518927	0.0028402698
114	4.09274E-05	2.88695E-05	2.35529E-05	0.0024537919	0.0026483129	0.0026996899
115	3.90561E-05	2.75498E-05	2.24763E-05	0.0021007086	0.0022561325	0.0022759645
116	3.72783E-05	0.000026296	2.14535E-05	0.0014974313	0.0016210891	0.0016171177
117	3.55889E-05	2.51045E-05	2.04815E-05	0.0007079828	0.0008089986	0.0007904738
118	0.000033983	0.000023972	1.95576E-05	0.0001894452	0.0001010108	0.0001242012
119	3.24563E-05	2.28952E-05	1.86791E-05	0.0011100413	0.0010240864	0.0010422992
120	3.10044E-05	2.18712E-05	1.78438E-05	0.0019701103	0.0018773452	0.0018819983
121	2.96233E-05	2.08972E-05	1.70491E-05	0.0026943113	0.0025869999	0.0025712553
122	2.83093E-05	1.99705E-05	1.62931E-05	0.0032218025	0.003094333	0.0030535963
123	2.70589E-05	1.90885E-05	1.55736E-05	0.0035108287	0.003360076	0.0032922809
124	2.58686E-05	0.000018249	1.48887E-05	0.0035414541	0.0033669142	0.0032725798
125	2.47354E-05	1.74497E-05	1.42367E-05	0.0033163154	0.0031200151	0.0030020846
126	2.36562E-05	1.66886E-05	1.36157E-05	0.0028594479	0.0026456489	0.0025091349
127	2.26283E-05	1.59636E-05	1.30242E-05	0.0022133907	0.0019881247	0.0018396025
128	0.000021649	1.52729E-05	1.24607E-05	0.0014349086	0.0012053905	0.0010523881
129	2.07158E-05	1.46146E-05	1.19237E-05	0.0005897576	0.0003637322	0.0002140726
130	1.98264E-05	1.39873E-05	1.14119E-05	0.0002530265	0.0004679484	0.0006067966
131	1.89785E-05	1.33892E-05	0.000010924	0.0010268295	0.0012237924	0.0013453048
132	0.00001817	1.28189E-05	1.04587E-05	0.0016726955	0.0018461295	0.0019452129
133	0.000017399	0.000012275	0.000010015	0.0021437061	0.0022897307	0.0023630742
134	1.66635E-05	1.17562E-05	9.5918E-06	0.0024082058	0.0025248811	0.0025711511
135	1.59617E-05	1.12612E-05	9.1879E-06	0.002451681	0.0025390962	0.0025589684
136	1.52921E-05	1.07889E-05	8.8026E-06	0.0022772198	0.0023374198	0.0023334549
137	1.46529E-05	0.000010338	8.4347E-06	0.0019045922	0.0019413569	0.0019177371
138	1.40428E-05	9.9076E-06	8.0836E-06	0.0013680933	0.0013865945	0.0013487485
139	1.34602E-05	9.4967E-06	7.7483E-06	0.0007133797	0.0007197474	0.0006738979
140	1.29038E-05	9.1042E-06	7.4281E-06	6.4114E-06	5.5756E-06	0.000052904
141	1.23724E-05	8.7293E-06	7.1223E-06	0.0007349297	0.0007330534	0.0007755273
142	1.18647E-05	8.3712E-06	6.8301E-06	0.0014169307	0.0014079475	0.0014398816
143	1.13795E-05	8.0289E-06	6.5509E-06	0.0020023214	0.0019810898	0.0019978375
144	1.09159E-05	7.7019E-06	0.000006284	0.0024496509	0.0024122879	0.002410538
145	1.04727E-05	7.3892E-06	6.0289E-06	0.0027288177	0.0026729267	0.0026508919
146	0.000010049	7.0903E-06	5.7851E-06	0.0028228372	0.0027476197	0.0027051066
147	9.6439E-06	6.8045E-06	5.5519E-06	0.0027285887	0.0026348364	0.0025731992
148	9.2565E-06	6.5312E-06	5.3289E-06	0.002456538	0.0023465126	0.0022684986
149	8.8859E-06	6.2698E-06	5.1156E-06	0.0020295063	0.0019067204	0.0018162243
150	8.5313E-06	6.0196E-06	4.9115E-06	0.0014806177	0.001349538	0.0012512854
151	8.1921E-06	5.7803E-06	4.7163E-06	0.0008506105	0.0007163062	0.0006154926
152	7.8674E-06	5.5513E-06	4.5294E-06	0.0001847284	5.24931E-05	4.55939E-05
153	7.5567E-06	0.000005332	4.3505E-06	0.0004705708	0.0005955976	0.0006859478
154	7.2592E-06	5.1222E-06	4.1793E-06	0.0010708563	0.0011840405	0.0012622561
155	6.9743E-06	4.9212E-06	4.0154E-06	0.0015766937	0.0016742096	0.0017367853
156	6.7016E-06	4.7288E-06	3.8584E-06	0.0019561545	0.0020352209	0.002079752
157	6.4404E-06	4.5445E-06	0.000003708	0.0021867181	0.0022457541	0.0022710625
158	6.1901E-06	0.000004368	0.000003564	0.0022564658	0.0022951602	0.0023013337
159	5.9504E-06	4.1988E-06	0.000003426	0.0021645197	0.0021838135	0.0021721597
160	5.7207E-06	4.0367E-06	3.2937E-06	0.001920733	0.0019227193	0.0018956407
161	5.5005E-06	3.8814E-06	0.000003167	0.0015446848	0.0015324371	0.0014932393
162	5.2895E-06	3.7326E-06	3.0455E-06	0.001064077	0.0010414204	0.0009940692
163	5.0873E-06	3.5898E-06	2.9291E-06	0.000512665	0.000483907	0.0004327518
164	4.8933E-06	0.000003453	2.8175E-06	7.21237E-05	0.0001024829	0.0001529999
165	4.7074E-06	3.3218E-06	2.7104E-06	0.0006517159	0.0006792749	0.0007249039
166	0.000004529	0.000003196	2.6078E-06	0.0011888957	0.0012096259	0.0012465723
167	0.000004358	3.0753E-06	2.5093E-06	0.0016501266	0.0016606123	0.0016857607
168	4.1939E-06	2.9595E-06	2.4148E-06	0.0020075537	0.002005185	0.002016272
169	4.0365E-06	2.8484E-06	2.3242E-06	0.0022405729	0.0022236809	0.0022194089
170	3.8854E-06	2.7418E-06	2.2372E-06	0.0023368902	0.0023048188	0.0022849051
171	3.7404E-06	2.6396E-06	2.1538E-06	0.0022930241	0.0022461367	0.0022112984
172	3.6012E-06	2.5414E-06	2.0736E-06	0.0021142461	0.0020538694	0.0020057478
173	3.4677E-06	2.4471E-06	1.9967E-06	0.0018139858	0.0017422969	0.001683328
174	3.3394E-06	2.3566E-06	1.9229E-06	0.0014127595	0.0013326253	0.0012658665
175	3.2163E-06	2.2697E-06	0.000001852	0.0009367068	0.0008514878	0.0007804143
176	0.000003098	2.1863E-06	1.7839E-06	0.0004158414	0.0003291728	0.0002574551
177	2.9844E-06	2.1061E-06	1.7185E-06	0.0001178691	0.0002023046	0.000271026
178	2.8753E-06	2.0292E-06	1.6557E-06	0.0006324704	0.0007111652	0.0007734959
179	2.7705E-06	1.9552E-06	1.5954E-06	0.0010979199	0.0011677446	0.0012207298
180	2.6698E-06	1.8841E-06	1.5374E-06	0.0014878032	0.0015461817	0.0015874676
181	0.000002573	1.8158E-06	1.4817E-06	0.0017807791	0.001825824	0.0018537781
182	0.00000248	1.7502E-06	1.4281E-06	0.0019616769	0.0019922806	0.002006066
183	2.3906E-06	1.6871E-06	1.3767E-06	0.002022197	0.0020380747	0.0020376759
184	2.3047E-06	1.6265E-06	1.3272E-06	0.0019611907	0.0019628737	0.0019490744
185	2.2221E-06	1.5682E-06	1.2796E-06	0.0017845188	0.0017733023	0.0017476181
186	2.1427E-06	1.5122E-06	1.2339E-06	0.0015045144	0.0014823628	0.0014469344
187	2.0663E-06	1.4583E-06	1.1899E-06	0.0011390957	0.0011085133	0.0010659685
188	1.9928E-06	1.4064E-06	1.1476E-06	0.0007105927	0.0006744683	0.0006277607
189	1.9222E-06	1.3566E-06	1.1069E-06	0.0002443649	0.0002058001	0.0001580349
190	1.8542E-06	1.3086E-06	1.0678E-06	0.0002327046	0.0002705731	0.0003163157
191	1.7888E-06	1.2625E-06	1.0301E-06	0.0006937489	0.0007279238	0.0007687581
192	1.7259E-06	1.2181E-06	9.939E-07	0.001113407	0.0011411908	0.0011745786
193	1.6653E-06	1.1753E-06	9.591E-07	0.0014691793	0.0014883132	0.0015121935
194	1.6071E-06	1.1342E-06	9.255E-07	0.0017425836	0.0017513581	0.0017642456
195	0.000001551	1.0947E-06	8.932E-07	0.0019200527	0.0019173844	0.0019184345
196	0.000001497	1.0566E-06	8.621E-07	0.0019935367	0.0019790094	0.0019680454
197	0.000001445	1.0199E-06	8.322E-07	0.0019607874	0.0019346553	0.00191216
198	0.000001395	9.846E-07	8.034E-07	0.0018253217	0.0017884769	0.0017555486
199	1.3468E-06	9.506E-07	7.757E-07	0.0015960775	0.0015499846	0.0015082618
200	1.3004E-06	9.178E-07	0.000000749	0.0012867918	0.0012333946	0.0011849542
201	1.2558E-06	8.863E-07	7.232E-07	0.000915145	0.0008567498	0.0008039864
202	1.2127E-06	8.559E-07	6.984E-07	0.0005017227	0.0004408675	0.0003863586
203	1.1713E-06	8.267E-07	6.746E-07	6.88594E-05	8.1741E-06	4.54593E-05
204	1.1313E-06	7.985E-07	6.516E-07	0.0003605747	0.0004185079	0.0004687387
205	1.0928E-06	7.713E-07	6.294E-07	0.0007643759	0.0008171556	0.0008616792
206	1.0558E-06	7.452E-07	6.081E-07	0.0011221383	0.0011676633	0.0012045105
207	0.00000102	7.199E-07	5.875E-07	0.0014162572	0.0014528272	0.0014804568
208	9.856E-07	6.956E-07	5.676E-07	0.0016327591	0.0016591514	0.0016765176
209	9.524E-07	6.722E-07	5.485E-07	0.00176192	0.0017774402	0.0017840334
210	9.204E-07	6.496E-07	5.301E-07	0.0017986508	0.0018031544	0.0017990136
211	8.895E-07	6.279E-07	5.123E-07	0.0017426357	0.0017365223	0.0017222191
212	8.598E-07	6.069E-07	4.952E-07	0.0015982269	0.0015824066	0.0015590038
213	8.311E-07	5.866E-07	4.787E-07	0.0013741093	0.0013499448	0.0013189309
214	8.034E-07	5.671E-07	4.628E-07	0.0010827583	0.0010519866	0.0010151918
215	7.768E-07	5.483E-07	4.474E-07	0.0007397269	0.0007043641	0.0006638616
216	0.000000751	5.301E-07	4.326E-07	0.0003628009	0.0003250369	0.0002830352
217	7.262E-07	5.126E-07	4.183E-07	2.89305E-05	6.68435E-05	0.0001081116
218	7.023E-07	4.957E-07	4.045E-07	0.0004160401	0.0004518984	0.0004902851
219	6.792E-07	4.794E-07	3.912E-07	0.0007797174	0.0008114712	0.0008450156
220	6.569E-07	4.637E-07	3.784E-07	0.0011026652	0.0011285137	0.0011555314
221	6.354E-07	4.485E-07	0.000000366	0.0013698974	0.0013883688	0.0014075262
222	6.146E-07	4.339E-07	0.000000354	0.0015694027	0.0015794169	0.0015897863
223	5.946E-07	4.197E-07	3.425E-07	0.0016926478	0.0016935574	0.0016946514
224	5.753E-07	4.061E-07	3.314E-07	0.0017348993	0.0017265105	0.0017182943
225	5.566E-07	3.929E-07	3.206E-07	0.0016953576	0.0016779279	0.0016608101
226	5.386E-07	3.802E-07	3.102E-07	0.0015771007	0.0015513156	0.0015261185
227	5.212E-07	3.679E-07	3.002E-07	0.0013868474	0.0013537782	0.0013216893
228	5.044E-07	3.561E-07	2.905E-07	0.0011345565	0.001095601	0.0010581093
229	4.882E-07	3.446E-07	2.812E-07	0.0008328869	0.0007896965	0.0007485159
230	4.725E-07	3.336E-07	2.722E-07	0.0004965465	0.0004509438	0.0004079291
231	4.574E-07	3.229E-07	2.635E-07	0.0001415651	9.54558E-05	5.25135E-05
232	4.428E-07	3.126E-07	2.551E-07	0.0002154737	0.0002601905	0.0003011902
233	4.287E-07	3.026E-07	2.469E-07	0.0005582052	0.0005997236	0.0006370316
234	4.151E-07	0.000000293	2.391E-07	0.0008712251	0.0009079124	0.0009399775
235	4.019E-07	2.837E-07	2.315E-07	0.0011407669	0.001171234	0.0011967682
236	3.892E-07	2.747E-07	2.242E-07	0.0013552873	0.0013784457	0.001396477
237	3.769E-07	0.000000266	2.171E-07	0.0015059357	0.00152104	0.0015309481
238	0.000000365	2.576E-07	2.103E-07	0.0015868901	0.0015935635	0.0015951001
239	3.535E-07	2.495E-07	2.036E-07	0.0015955488	0.0015937918	0.0015870833
240	3.424E-07	2.417E-07	1.972E-07	0.0015325739	0.001522756	0.0015082894
241	3.317E-07	2.341E-07	1.911E-07	0.0014017885	0.0013846237	0.0013632175
242	3.213E-07	2.268E-07	1.851E-07	0.001209938	0.001186446	0.0011592067
243	3.113E-07	2.197E-07	1.793E-07	0.0009663285	0.0009377834	0.0009060507
244	3.016E-07	2.129E-07	1.737E-07	0.0006823628	0.0006502318	0.0006155155
245	2.922E-07	2.063E-07	1.683E-07	0.0003709973	0.000336873	0.0003007836
246	2.832E-07	1.999E-07	1.631E-07	0.000046145	1.16739E-05	2.41491E-05
247	2.744E-07	1.937E-07	1.581E-07	0.0002779464	0.000311136	0.0003450956
248	2.659E-07	1.877E-07	1.532E-07	0.0005873162	0.0006176836	0.0006482923
249	2.578E-07	0.000000182	1.485E-07	0.0008688829	0.0008950391	0.0009209802
250	2.498E-07	1.764E-07	1.439E-07	0.0011109844	0.0011317475	0.0011519276
251	2.422E-07	0.000000171	1.395E-07	0.0013038439	0.0013182851	0.0013318754
252	2.347E-07	1.657E-07	1.352E-07	0.0014399438	0.0014474208	0.0014538864
253	2.276E-07	1.607E-07	1.311E-07	0.001514295	0.0015144731	0.0015135895
254	2.206E-07	1.558E-07	1.271E-07	0.0015245932	0.0015174526	0.0015093082
255	2.139E-07	0.000000151	1.232E-07	0.0014712581	0.0014570881	0.0014420739
256	2.074E-07	1.464E-07	1.195E-07	0.0013573589	0.0013367393	0.0013155264
257	2.011E-07	0.000000142	1.159E-07	0.0011884307	0.0011622014	0.0011357072
258	0.000000195	1.377E-07	1.124E-07	0.0009721935	0.0009414144	0.0009107598
259	1.892E-07	1.335E-07	0.000000109	0.0007181882	0.0006840909	0.0006505498
260	1.835E-07	1.295E-07	1.057E-07	0.0004373465	0.0004012803	0.0003662243
261	1.779E-07	1.256E-07	1.025E-07	0.0001415142	0.0001048885	6.97288E-05
262	1.726E-07	1.218E-07	9.94E-08	0.0001570508	0.0001928253	0.0002266958
263	1.674E-07	1.182E-07	9.65E-08	0.0004461851	0.0004797536	0.0005110163
264	1.624E-07	1.147E-07	9.36E-08	0.0007143107	0.0007444276	0.0007718905
265	1.576E-07	1.112E-07	9.08E-08	0.0009508898	0.0009764672	0.0009991094
266	1.529E-07	1.079E-07	8.81E-08	0.0011468275	0.0011669754	0.001183985
267	1.483E-07	1.047E-07	8.55E-08	0.0012948066	0.0013088643	0.0013196667
268	1.439E-07	1.016E-07	8.29E-08	0.0013895439	0.001397102	0.0014013777
269	1.397E-07	9.86E-08	8.05E-08	0.001427959	0.0014288705	0.0014265628
270	1.355E-07	9.57E-08	7.81E-08	0.0014092524	0.0014036334	0.0013949454
271	1.315E-07	9.29E-08	7.58E-08	0.0013348914	0.0013231113	0.0013084928
272	1.277E-07	9.01E-08	7.35E-08	0.0012085075	0.0011911695	0.0011712945
273	1.239E-07	8.75E-08	7.14E-08	0.0010357111	0.0010136241	0.0009893602
274	1.203E-07	8.49E-08	6.93E-08	0.0008238335	0.0007979768	0.0007703476
275	1.168E-07	8.24E-08	6.73E-08	0.0005816081	0.0005530898	0.000523232
276	1.133E-07	0.00000008	6.53E-08	0.0003188041	0.0002888159	0.0002579339
277	0.00000011	7.77E-08	6.34E-08	4.58292E-05	1.55992E-05	1.50832E-05
278	1.068E-07	7.54E-08	6.15E-08	0.0002266829	0.0002559384	0.0002852251
279	1.037E-07	7.32E-08	5.98E-08	0.0004882852	0.0005154078	0.0005421752
280	1.007E-07	7.11E-08	0.000000058	0.0007291127	0.0007530447	0.0007762834
281	9.78E-08	0.000000069	5.63E-08	0.0009402466	0.0009600693	0.0009789202
282	0.000000095	0.000000067	5.47E-08	0.0011140347	0.0011290005	0.001142784
283	9.22E-08	6.51E-08	5.31E-08	0.0012443562	0.0012539137	0.0012621521
284	8.96E-08	6.32E-08	5.16E-08	0.0013268236	0.0013306339	0.0013330658
285	0.000000087	6.14E-08	5.01E-08	0.0013589139	0.00135686	0.0013534453
286	8.45E-08	5.97E-08	4.87E-08	0.0013400281	0.0013322147	0.0013231324
287	8.21E-08	5.79E-08	4.73E-08	0.0012714772	0.0012582224	0.0012438599
288	7.97E-08	5.63E-08	4.59E-08	0.0011563974	0.0011382173	0.0011191516
289	7.74E-08	5.47E-08	4.46E-08	0.0009995999	0.0009771855	0.000954159
290	7.52E-08	5.31E-08	4.33E-08	0.0008073622	0.0007815507	0.0007554405
291	7.31E-08	5.16E-08	4.21E-08	0.0005871695	0.0005589111	0.0005306944
292	0.000000071	5.01E-08	4.09E-08	0.0003474185	0.0003177393	0.0002884559
293	0.000000069	4.87E-08	3.98E-08	9.70935E-05	6.70569E-05	0.00003777
294	6.71E-08	4.73E-08	3.86E-08	0.0001545714	0.0001839042	0.0002121467
295	6.52E-08	0.000000046	3.75E-08	0.0003984321	0.0004260405	0.0004522436
296	6.33E-08	4.47E-08	3.65E-08	0.0006257633	0.0006507032	0.0006739601
297	6.15E-08	4.34E-08	3.55E-08	0.0008285656	0.000850002	0.0008695246
298	5.98E-08	4.22E-08	3.45E-08	0.0009998392	0.0010170745	0.0010322197
299	5.81E-08	0.000000041	3.35E-08	0.001133817	0.001146313	0.0011566031
300	5.65E-08	3.99E-08	3.26E-08	0.001226148	0.0012335423	0.0012386789

